,el_kWh,Qh_40_kWh,Qh_60_kWh,Qc_kWh
7583,390.633,0,67.142,0
7584,388.023,0,36.164,0
7585,388.019,0,27.542,0
7586,388.016,0,22.14,0
7587,388.008,0,15.708,0
7588,388.008,0,15.708,0
7589,435.116,0,22.137,0
7590,720.238,217.189,63.076,0
7591,441.083,464.063,145.63,0
7592,392.197,498.915,228.877,0
7593,392.234,415.278,300.98,0
7594,392.247,322.915,328.344,0
7595,392.253,273.026,335.789,0
7596,723.064,0,264.944,0
7597,444.022,110.331,255.882,0
7598,392.195,171.027,214.469,0
7599,392.181,214.444,193.073,0
7600,392.145,232.811,118.037,0
7601,443.587,141.999,187.746,0
7602,718.234,0,249.902,0
7603,811.495,0,268.337,0
7604,439.563,114.341,151.774,0
7605,434.909,0,132.671,0
7606,435.122,0,123.504,0
7607,388.032,0,59.962,0
7608,388.02,0,28.727,0
7609,388.013,0,17.865,0
7610,388.008,0,19.909,0
7611,388.008,0,19.939,0
7612,388.009,0,15.547,0
7613,436.49,0,124.81,0
7614,734.203,86.177,326.42,0
7615,1029.629,1681.501,347.676,0
7616,1549.082,1432.929,367.777,0
7617,1883.957,1189.822,395.658,0
7618,2194.265,943.794,375.987,0
7619,1866.383,883.73,330.974,0
7620,1472.266,691.988,313.409,0
7621,1610.08,617.772,345.092,0
7622,2190.284,518.945,327.559,0
7623,1867.185,582.907,283.471,0
7624,1637.684,589.454,245.285,0
7625,1033.017,616.32,248.951,0
7626,1051.93,2.588,286.742,0
7627,1149.602,0,286.687,0
7628,452.222,189.232,230.74,0
7629,446.707,0,182.241,0
7630,445.897,0,95.927,0
7631,390.662,0,68.893,0
7632,388.02,0,28.794,0
7633,388.013,0,17.913,0
7634,388.008,0,19.98,0
7635,388.008,0,19.988,0
7636,388.009,0,15.556,0
7637,435.527,0,124.795,0
7638,721.573,115.827,326.339,0
7639,1026.575,1081.01,335.852,0
7640,1547.013,925.144,367.664,0
7641,1879.144,771.228,395.62,0
7642,2194.433,611.284,376.054,0
7643,1866.625,595.337,331.038,0
7644,1476.642,415.33,313.566,0
7645,1607.563,267.081,344.935,0
7646,2183.687,177.938,327.111,0
7647,1855.347,204.93,282.948,0
7648,1643.322,252.389,244.842,0
7649,1034.172,275.352,248.588,0
7650,1052.916,0,286.369,0
7651,1154.382,0,286.334,0
7652,451.754,119.575,230.502,0
7653,446.413,0,182.046,0
7654,445.663,0,95.817,0
7655,390.563,0,68.815,0
7656,388.02,0,28.758,0
7657,388.013,0,17.903,0
7658,388.008,0,19.991,0
7659,388.008,0,20.031,0
7660,388.009,0,15.6,0
7661,435.645,0,124.897,0
7662,730.248,141.908,326.617,0
7663,1033.132,946.424,336.137,0
7664,1554.957,858.248,368.155,0
7665,1888.24,771.526,396.301,0
7666,2193.822,640.754,376.766,0
7667,1871.135,679.378,331.814,0
7668,1479.059,434.28,314.198,0
7669,1612.752,567.815,346.01,0
7670,2190.229,493.291,328.473,0
7671,1870.758,543.782,284.212,0
7672,1643.578,543.501,245.859,0
7673,1032.102,581.522,249.489,0
7674,1048.263,68.327,287.298,0
7675,1145.563,14.627,287.261,0
7676,450.02,354.483,231.155,0
7677,445.857,0,182.615,0
7678,445.453,0,96.162,0
7679,390.535,0,69.076,0
7680,388.02,0,28.921,0
7681,388.013,0,18.054,0
7682,388.008,0,20.319,0
7683,388.008,0,20.332,0
7684,388.009,0,15.769,0
7685,435.937,0,125.124,0
7686,729.414,389.415,326.997,0
7687,1034.793,1360.091,336.969,0
7688,1547.519,1232.642,368.662,0
7689,1885.378,1111.876,396.815,0
7690,2195.685,941.967,377.2,0
7691,1870.727,918.529,332.066,0
7692,1482.134,652.898,314.422,0
7693,1615.122,773.923,346.255,0
7694,2202.808,676.516,328.752,0
7695,1874.375,721.45,284.448,0
7696,1641.406,712.672,246.068,0
7697,1033.203,726.174,249.653,0
7698,1044.005,162.914,287.494,0
7699,1142.765,57.155,287.379,0
7700,451.385,414.559,231.224,0
7701,446.297,0,182.654,0
7702,446.081,0,96.172,0
7703,390.619,0,69.081,0
7704,388.02,0,28.971,0
7705,388.013,0,18.093,0
7706,388.008,0,20.414,0
7707,388.008,0,20.432,0
7708,388.009,0,15.822,0
7709,435.479,0,125.217,0
7710,728.621,479.774,327.18,0
7711,1027.075,1612.165,337.317,0
7712,1550.83,1470.93,369.05,0
7713,1890.065,1345.641,397.313,0
7714,2197.451,1168.208,377.778,0
7715,1876.265,1154.892,332.612,0
7716,1483.839,916.062,314.897,0
7717,1614.967,1028.527,346.845,0
7718,2197.41,920.673,329.439,0
7719,1872.744,963.302,285.088,0
7720,1643.392,931.385,246.533,0
7721,1036.494,951.531,250.029,0
7722,1050.849,231.37,287.748,0
7723,1154.491,129.265,287.703,0
7724,451.745,492.605,231.418,0
7725,445.807,0,182.835,0
7726,444.858,0,96.272,0
7727,390.478,0,69.159,0
7728,388.02,0,28.104,0
7729,388.02,0,30.67,0
7730,388.016,0,20.852,0
7731,388.008,0,16.248,0
7732,388.008,0,16.256,0
7733,435.099,0,35.91,0
7734,733.218,490.71,93.451,0
7735,763.046,723.127,194.914,0
7736,717.67,694.088,322.434,0
7737,719.304,609.852,326.664,0
7738,719.469,501.973,301.263,0
7739,718.902,406.378,339.484,0
7740,1061.827,8.44,328.021,0
7741,771.738,213.757,291.942,0
7742,718.547,266.59,223.473,0
7743,718.048,294.022,190.229,0
7744,715.787,334.805,232.927,0
7745,762.304,242.672,298.348,0
7746,1043.235,6.73,362.623,0
7747,1136.868,0,286.998,0
7748,449.289,228.117,171.8,0
7749,445.222,0,172.901,0
7750,445.31,0,123.558,0
7751,390.548,0,67.058,0
7752,388.023,0,36.123,0
7753,388.019,0,27.524,0
7754,388.016,0,22.142,0
7755,388.008,0,15.726,0
7756,388.008,0,15.743,0
7757,435.043,0,22.168,0
7758,716.659,240.283,63.135,0
7759,440.241,483.316,145.77,0
7760,392.197,514.363,229.069,0
7761,392.234,502.866,301.481,0
7762,392.247,471.644,329.158,0
7763,392.253,431.596,336.721,0
7764,735.65,51.146,265.734,0
7765,443.485,306.896,256.681,0
7766,392.195,372.233,215.165,0
7767,392.181,389.422,193.662,0
7768,392.145,395.451,118.397,0
7769,439.422,309.565,188.263,0
7770,714.262,54.486,250.588,0
7771,807.252,7.378,269.086,0
7772,439.318,316.119,152.183,0
7773,434.883,0,133.056,0
7774,434.758,0,123.867,0
7775,388.032,0,60.164,0
7776,388.02,0,28.864,0
7777,388.013,0,17.993,0
7778,388.008,0,20.17,0
7779,388.008,0,20.181,0
7780,388.009,0,15.676,0
7781,435.624,0,124.969,0
7782,723.281,288.333,326.675,0
7783,1030.211,2455.702,348.944,0
7784,1552.069,2086.721,368.305,0
7785,1885.551,1741.15,396.276,0
7786,2190.769,1374.36,376.511,0
7787,1866.142,1242.603,331.318,0
7788,1471.625,962.224,313.604,0
7789,1611.288,917.711,345.327,0
7790,2199.052,686.361,327.836,0
7791,1876.821,769.463,283.726,0
7792,1647.068,787.503,245.474,0
7793,1034.187,854.362,249.089,0
7794,1053.595,8.789,286.868,0
7795,1149.49,0.186,286.861,0
7796,451.11,258.918,230.826,0
7797,446.41,0,182.343,0
7798,445.841,0,96,0
7799,390.591,0,68.95,0
7800,388.02,0,28.854,0
7801,388.013,0,18.008,0
7802,388.008,0,20.264,0
7803,388.008,0,20.314,0
7804,388.009,0,15.777,0
7805,436.031,0,125.164,0
7806,738.991,373.264,327.147,0
7807,1030.655,1830.653,337.202,0
7808,1550.398,1618.516,369.081,0
7809,1889.584,1378.907,397.285,0
7810,2203.325,1129.857,377.634,0
7811,1872.035,1092.626,332.43,0
7812,1477.169,792.129,314.641,0
7813,1611.229,991.705,346.667,0
7814,2197.907,861.839,329.348,0
7815,1876.456,890.709,284.996,0
7816,1645.309,920.288,246.53,0
7817,1033.508,955.391,250.007,0
7818,1046.468,178.089,287.725,0
7819,1145.755,80.762,287.684,0
7820,450.902,447.628,231.395,0
7821,445.988,0,182.807,0
7822,446.272,0,96.265,0
7823,390.746,0,69.154,0
7824,388.02,0,28.973,0
7825,388.013,0,18.092,0
7826,388.008,0,20.39,0
7827,388.008,0,20.4,0
7828,388.009,0,15.802,0
7829,435.313,0,125.16,0
7830,727.781,454.482,327.041,0
7831,1032.677,1721.09,337.305,0
7832,1551.122,1525.064,368.939,0
7833,1885.593,1347.37,397.181,0
7834,2189.655,1110.756,377.525,0
7835,1865.484,1078.813,332.327,0
7836,1470.714,832.469,314.569,0
7837,1609.873,896.224,346.419,0
7838,2193.419,744.361,329.021,0
7839,1869.88,794.632,284.698,0
7840,1646.117,805.921,246.265,0
7841,1036.641,821.011,249.689,0
7842,1057.118,119.636,287.346,0
7843,1148.21,32.107,287.242,0
7844,450.932,364.379,230.998,0
7845,446.334,0,182.433,0
7846,445.898,0,96.013,0
7847,390.492,0,68.939,0
7848,388.02,0,28.822,0
7849,388.013,0,17.949,0
7850,388.008,0,20.075,0
7851,388.008,0,20.085,0
7852,388.009,0,15.612,0
7853,435.12,0,124.871,0
7854,733.051,243.67,326.468,0
7855,1032.812,1233.356,336.306,0
7856,1549.289,1025.223,368.145,0
7857,1887.45,824.957,396.204,0
7858,2195.399,631.128,376.563,0
7859,1868.666,615.024,331.484,0
7860,1482.726,392.041,313.834,0
7861,1611.469,478.891,345.62,0
7862,2194.245,416.399,328.154,0
7863,1867.522,456.303,283.956,0
7864,1640.343,464.367,245.618,0
7865,1040.384,493.87,249.186,0
7866,1059.016,14.815,286.907,0
7867,1153.138,0,286.856,0
7868,451.077,265.421,230.78,0
7869,446.676,0,182.279,0
7870,445.747,0,95.949,0
7871,390.605,0,68.905,0
7872,388.02,0,28.81,0
7873,388.013,0,17.943,0
7874,388.008,0,20.074,0
7875,388.008,0,20.099,0
7876,388.009,0,15.627,0
7877,434.949,0,124.912,0
7878,732.756,221.832,326.582,0
7879,1033.327,1139.203,336.376,0
7880,1552.962,963.772,368.31,0
7881,1885.658,717.409,396.27,0
7882,2191.464,503.624,376.456,0
7883,1866.113,566.308,331.514,0
7884,1474.905,365.773,313.95,0
7885,1609.008,371.334,345.624,0
7886,2184.011,316.533,328.062,0
7887,1862.929,339.478,283.815,0
7888,1641.361,381.794,245.547,0
7889,1034.052,398.869,249.142,0
7890,1048.668,9.252,286.885,0
7891,1140.043,0,286.866,0
7892,451.058,253.294,230.804,0
7893,446.065,0,182.304,0
7894,445.152,0,95.973,0
7895,390.436,0,68.927,0
7896,388.02,0,27.964,0
7897,388.02,0,30.538,0
7898,388.016,0,20.732,0
7899,388.008,0,16.052,0
7900,388.008,0,16.065,0
7901,435.148,0,35.809,0
7902,728.75,242.083,93.316,0
7903,759.369,495.092,194.572,0
7904,716.853,531.267,322.272,0
7905,718.888,516.49,326.8,0
7906,718.785,487.135,301.666,0
7907,717.742,461.904,340.217,0
7908,1063.996,72.422,328.899,0
7909,773.056,329.505,292.8,0
7910,716.913,389.657,224.131,0
7911,716.485,405.496,190.759,0
7912,715.349,405.931,233.449,0
7913,762.042,319.173,299.06,0
7914,1041.413,63.489,363.356,0
7915,1136.946,12.758,287.56,0
7916,450.229,334.629,172.073,0
7917,446.459,0,173.188,0
7918,445.964,0,123.781,0
7919,390.619,0,67.21,0
7920,388.023,0,36.23,0
7921,388.019,0,27.631,0
7922,388.016,0,22.252,0
7923,388.008,0,15.902,0
7924,388.008,0,15.926,0
7925,435.235,0,22.284,0
7926,721.163,452.989,63.282,0
7927,441.46,681.484,146.069,0
7928,392.197,679.485,229.407,0
7929,392.234,617.544,301.758,0
7930,392.247,537.997,329.306,0
7931,392.253,467.091,336.782,0
7932,731.689,51.798,265.716,0
7933,443.418,297.891,256.627,0
7934,392.195,351.836,215.112,0
7935,392.181,383.312,193.647,0
7936,392.145,425.079,118.432,0
7937,441.411,339.504,188.323,0
7938,719.955,75.264,250.668,0
7939,810.448,25.465,269.185,0
7940,439.771,360.184,152.25,0
7941,434.788,0,133.129,0
7942,434.809,0,123.937,0
7943,388.032,0,60.215,0
7944,388.02,0,28.899,0
7945,388.013,0,18.032,0
7946,388.008,0,20.273,0
7947,388.008,0,20.289,0
7948,388.009,0,15.74,0
7949,434.611,0,125.074,0
7950,725.502,373.851,326.88,0
7951,1029.484,2652.905,349.651,0
7952,1554.222,2316.229,368.801,0
7953,1892.337,2034.15,397.034,0
7954,2200.333,1700.746,377.355,0
7955,1874.392,1581.758,332.123,0
7956,1482.798,1266.654,314.346,0
7957,1619.439,1276.181,346.189,0
7958,2200.56,1057.598,328.804,0
7959,1875.547,1086.778,284.522,0
7960,1645.291,1064.412,246.105,0
7961,1036.462,1078.424,249.57,0
7962,1055.072,73.107,287.27,0
7963,1145.389,15.316,287.227,0
7964,451.264,343.129,231.002,0
7965,446.713,0,182.472,0
7966,445.986,0,96.049,0
7967,390.535,0,68.98,0
7968,388.02,0,28.852,0
7969,388.013,0,17.985,0
7970,388.008,0,20.158,0
7971,388.008,0,20.172,0
7972,388.009,0,15.669,0
7973,435.697,0,124.958,0
7974,729.747,294.192,326.651,0
7975,1030.411,1648.726,336.644,0
7976,1549.912,1381.404,368.44,0
7977,1886.078,1051.093,396.36,0
7978,2196.053,790.475,376.646,0
7979,1866.35,659.626,331.355,0
7980,1469.761,507.211,313.709,0
7981,1615.839,470.424,345.418,0
7982,2198.704,368.518,327.955,0
7983,1876.439,457.132,283.866,0
7984,1640.572,481.866,245.583,0
7985,1036.003,558.911,249.136,0
7986,1050.544,12.601,286.877,0
7987,1150.379,0.661,286.854,0
7988,451.709,250.383,230.759,0
7989,446.642,0,182.282,0
7990,445.463,0,95.958,0
7991,390.478,0,68.915,0
7992,388.02,0,28.822,0
7993,388.013,0,17.964,0
7994,388.008,0,20.133,0
7995,388.008,0,20.162,0
7996,388.009,0,15.675,0
7997,435.044,0,124.991,0
7998,714.855,285.591,326.767,0
7999,1031.108,1330.651,336.694,0
8000,1555.508,1150.344,368.64,0
8001,1891.95,950.717,396.812,0
8002,2197.34,751.595,377.175,0
8003,1872.907,693.036,331.968,0
8004,1477.435,458.183,314.21,0
8005,1612.451,528.542,346.023,0
8006,2193.608,456.558,328.618,0
8007,1873.989,512.658,284.381,0
8008,1644.086,537.921,245.993,0
8009,1040.114,602.862,249.516,0
8010,1059.71,44.8,287.251,0
8011,1155.856,2.694,287.24,0
8012,451.859,332.965,231.04,0
8013,446.494,0,182.513,0
8014,445.336,0,96.101,0
8015,390.535,0,69.025,0
8016,388.02,0,28.888,0
8017,388.013,0,18.027,0
8018,388.008,0,20.263,0
8019,388.008,0,20.283,0
8020,388.009,0,15.741,0
8021,434.521,0,125.081,0
8022,716.522,375.208,326.927,0
8023,980.713,1451.382,326.966,0
8024,1468.211,1293.836,351.199,0
8025,1774.5,1137.535,369.139,0
8026,2049.02,946.836,349.525,0
8027,1757.227,891.011,311.808,0
8028,1457.02,603.343,307.215,0
8029,1529.607,715.125,328.627,0
8030,2050.248,650.851,300.982,0
8031,1760.693,699.183,259.441,0
8032,1533.119,708.774,230.599,0
8033,988.668,732.623,244.346,0
8034,1041.351,105.623,287.339,0
8035,1137.426,25.144,287.293,0
8036,450.786,360.08,231.045,0
8037,445.583,0,182.506,0
8038,444.942,0,96.079,0
8039,390.605,0,68.997,0
8040,388.02,0,28.861,0
8041,388.013,0,17.994,0
8042,388.008,0,20.167,0
8043,388.008,0,20.172,0
8044,388.009,0,15.666,0
8045,435.023,0,124.951,0
8046,728.575,294.008,326.617,0
8047,981.404,1311.523,326.541,0
8048,1466.579,1160.827,350.83,0
8049,1776.742,1013.374,368.772,0
8050,2047.787,846.022,349.182,0
8051,1750.76,817.137,311.563,0
8052,1458.066,553.547,307.046,0
8053,1532.386,527.471,328.194,0
8054,2058.23,409.899,300.334,0
8055,1757.23,438.804,258.804,0
8056,1531.303,483.805,230.049,0
8057,986.731,509.461,243.869,0
8058,1046.753,16.555,286.894,0
8059,1145.134,0,286.871,0
8060,451.085,270.144,230.78,0
8061,446.057,0,182.296,0
8062,445.459,0,95.963,0
8063,390.45,0,68.926,0
8064,388.02,0,27.982,0
8065,388.02,0,30.58,0
8066,388.016,0,20.796,0
8067,388.008,0,16.174,0
8068,388.008,0,16.208,0
8069,435.123,0,35.91,0
8070,728.417,390.377,93.491,0
8071,761.302,638.759,195.017,0
8072,718.609,651.937,322.841,0
8073,719.183,610.127,327.275,0
8074,719.393,558.215,302.032,0
8075,718.787,507.063,340.56,0
8076,1062.355,100.437,329.195,0
8077,772.955,333.81,293.017,0
8078,718.039,382.914,224.278,0
8079,715.9,407.255,190.902,0
8080,716.011,445.206,233.711,0
8081,761.738,367.263,299.459,0
8082,1053.798,106.334,363.788,0
8083,1148.452,45.977,287.935,0
8084,450.551,404.731,172.261,0
8085,445.403,0,173.41,0
8086,444.97,0,123.97,0
8087,390.463,0,67.34,0
8088,388.023,0,36.309,0
8089,388.019,0,27.688,0
8090,388.016,0,22.293,0
8091,388.008,0,15.955,0
8092,388.008,0,15.963,0
8093,435.357,0,22.304,0
8094,729.864,496.459,63.287,0
8095,440.912,728.65,146.088,0
8096,392.197,737.409,229.436,0
8097,392.234,658.228,301.734,0
8098,392.247,576.465,329.266,0
8099,392.253,498.761,336.715,0
8100,730.634,85.966,265.669,0
8101,444.311,348.248,256.621,0
8102,392.195,412.914,215.141,0
8103,392.181,440.964,193.681,0
8104,392.145,461.997,118.447,0
8105,441.946,371.282,188.339,0
8106,722.952,99.999,250.692,0
8107,817.747,26.092,269.191,0
8108,439.565,375.62,152.248,0
8109,434.62,0,133.126,0
8110,434.978,0,123.93,0
8111,388.032,0,60.205,0
8112,388.02,0,28.901,0
8113,388.013,0,18.047,0
8114,388.008,0,20.33,0
8115,388.008,0,20.362,0
8116,388.009,0,15.796,0
8117,435.382,0,125.172,0
8118,724.072,439.907,327.113,0
8119,978.553,2982.864,340.257,0
8120,1466.166,2697.435,351.659,0
8121,1780.023,2445.292,369.763,0
8122,2051.868,2141.783,350.15,0
8123,1762.068,2015.879,312.439,0
8124,1464.232,1648.526,307.802,0
8125,1541.475,1688.465,329.32,0
8126,2065.913,1509.758,301.734,0
8127,1768.352,1493.405,260.068,0
8128,1535.045,1448.286,231.113,0
8129,989,1409.151,244.805,0
8130,1055.036,196.274,287.811,0
8131,1148.868,104.287,287.795,0
8132,451.774,475.34,231.424,0
8133,446.481,0,182.84,0
8134,445.86,0,96.28,0
8135,390.619,0,69.169,0
8136,388.02,0,28.987,0
8137,388.013,0,18.117,0
8138,388.008,0,20.465,0
8139,388.008,0,20.483,0
8140,388.009,0,15.862,0
8141,434.661,0,125.251,0
8142,711.466,542.799,327.227,0
8143,979.763,2215.602,327.641,0
8144,1467.759,2009.702,351.755,0
8145,1780.24,1817.813,369.839,0
8146,2056.041,1575.968,350.202,0
8147,1762.421,1498.273,312.461,0
8148,1460.784,1181.284,307.787,0
8149,1532.161,1258.025,329.288,0
8150,2060.134,1110.273,301.7,0
8151,1761.661,1133.552,260.044,0
8152,1537.72,1117.619,231.082,0
8153,986.883,1113.001,244.77,0
8154,1060.405,198.026,287.76,0
8155,1151.859,108.839,287.747,0
8156,451.008,477.487,231.358,0
8157,446.524,0,182.792,0
8158,445.38,0,96.251,0
8159,390.492,0,69.144,0
8160,388.02,0,28.975,0
8161,388.013,0,18.129,0
8162,388.008,0,20.529,0
8163,388.008,0,20.565,0
8164,388.009,0,15.919,0
8165,435.626,0,125.362,0
8166,725.545,609.292,327.505,0
8167,981.506,2114.74,328.04,0
8168,1468.882,1952.71,352.208,0
8169,1777.14,1802.792,370.392,0
8170,2053.918,1595.837,350.8,0
8171,1756.783,1531.192,312.994,0
8172,1467.209,1226.11,308.295,0
8173,1530.822,1340.071,329.888,0
8174,2053.379,1224.532,302.354,0
8175,1761.151,1244.557,260.608,0
8176,1533.424,1233.015,231.57,0
8177,987.817,1223.904,245.231,0
8178,1050.886,317.841,288.224,0
8179,1146.215,222.737,288.209,0
8180,451.266,585.583,231.7,0
8181,446.767,0,183.091,0
8182,446.087,0,96.448,0
8183,390.704,0,69.298,0
8184,388.02,0,29.068,0
8185,388.013,0,18.213,0
8186,388.008,0,20.69,0
8187,388.008,0,20.715,0
8188,388.009,0,15.998,0
8189,435.165,0,125.456,0
8190,728.063,713.841,327.643,0
8191,982.148,2282.926,328.385,0
8192,1472.473,2092.89,352.328,0
8193,1778.969,1890.395,370.371,0
8194,2050.783,1585.904,350.648,0
8195,1754.341,1465.905,312.761,0
8196,1458.691,1133.795,307.992,0
8197,1527.636,1220.77,329.515,0
8198,2056.72,1099.341,301.999,0
8199,1763.67,1145.149,260.341,0
8200,1532.828,1161.055,231.375,0
8201,987.488,1142.196,245.002,0
8202,1048.878,277.375,287.956,0
8203,1146.208,173.083,287.917,0
8204,449.704,530.135,231.455,0
8205,445.952,0,182.865,0
8206,445.378,0,96.292,0
8207,390.591,0,69.172,0
8208,388.02,0,28.983,0
8209,388.013,0,18.128,0
8210,388.008,0,20.501,0
8211,388.008,0,20.517,0
8212,388.009,0,15.878,0
8213,435.052,0,125.272,0
8214,729.149,577.405,327.251,0
8215,983.724,2002.516,327.764,0
8216,1466.684,1822.359,351.882,0
8217,1778.103,1640.769,369.941,0
8218,2053.129,1420.62,350.377,0
8219,1756.669,1205.218,312.392,0
8220,1449.072,720.772,307.387,0
8221,1527.994,825.42,328.796,0
8222,2057.556,749.465,301.286,0
8223,1760.278,778.521,259.71,0
8224,1535.92,837.885,230.84,0
8225,991.76,868.364,244.538,0
8226,1057.755,147.129,287.521,0
8227,1151.644,59.313,287.541,0
8228,450.858,434.5,231.207,0
8229,446.252,0,182.671,0
8230,445.71,0,96.198,0
8231,390.506,0,69.112,0
8232,388.02,0,28.095,0
8233,388.02,0,30.69,0
8234,388.016,0,20.897,0
8235,388.008,0,16.344,0
8236,388.008,0,16.372,0
8237,434.979,0,36.006,0
8238,733.765,603.762,93.623,0
8239,759.891,840.225,195.503,0
8240,716.706,850.499,323.459,0
8241,718.523,786.931,327.81,0
8242,718.028,696.841,302.46,0
8243,718.657,617.305,341.016,0
8244,1062.703,222.3,329.658,0
8245,774.884,470.298,293.524,0
8246,717.627,540.828,224.724,0
8247,717.693,564.478,191.354,0
8248,715.674,585.68,234.3,0
8249,763.325,490.887,300.212,0
8250,1051.393,231.472,364.454,0
8251,1145.857,137.561,288.391,0
8252,450.984,505.597,172.435,0
8253,445.54,0,173.576,0
8254,444.789,0,124.078,0
8255,390.52,0,67.392,0
8256,388.023,0,36.339,0
8257,388.019,0,27.711,0
8258,388.016,0,22.312,0
8259,388.008,0,15.98,0
8260,388.008,0,15.992,0
8261,435.547,0,22.311,0
8262,715.313,565.614,63.287,0
8263,439.762,775.991,146.098,0
8264,392.197,785.507,229.468,0
8265,392.234,704.357,301.765,0
8266,392.247,618.052,329.277,0
8267,392.253,539.691,336.701,0
8268,726.313,112.313,265.623,0
8269,442.814,351.212,256.53,0
8270,392.195,399.743,215.03,0
8271,392.181,431.579,193.595,0
8272,392.145,455.055,118.4,0
8273,441.06,352.002,188.219,0
8274,723.243,61.852,250.478,0
8275,813.811,4.624,268.9,0
8276,439.316,299.669,152.044,0
8277,433.998,0,132.888,0
8278,434.737,0,123.674,0
8279,388.032,0,60.021,0
8280,388.02,0,28.756,0
8281,388.013,0,17.882,0
8282,388.008,0,19.922,0
8283,388.008,0,19.932,0
8284,388.009,0,15.522,0
8285,435.911,0,124.732,0
8286,729.999,137.193,326.176,0
8287,983.264,2789.175,339.304,0
8288,1468.782,2412.538,350.613,0
8289,1774.017,2070.449,368.63,0
8290,2053.051,1734.44,349.048,0
8291,1757.667,1624.669,311.438,0
8292,1464.485,1347.302,306.826,0
8293,1532.47,1306.351,328.312,0
8294,2057.764,1029.092,300.69,0
8295,1762.965,1035.281,259.171,0
8296,1529.822,1000.925,230.279,0
8297,992.879,1008.115,243.945,0
8298,1054.087,2.787,286.871,0
8299,1149.771,0,286.826,0
8300,451.895,193.902,230.641,0
8301,446.581,0,182.158,0
8302,445.386,0,95.869,0
8303,390.591,0,68.836,0
8304,388.02,0,28.769,0
8305,388.013,0,17.912,0
8306,388.008,0,20.015,0
8307,388.008,0,20.048,0
8308,388.009,0,15.607,0
8309,435.552,0,124.898,0
8310,733.091,174.866,326.592,0
8311,981.932,1664.296,326.576,0
8312,1473.99,1438.596,351.096,0
8313,1779.578,1082.963,368.893,0
8314,2053.692,812.815,349.165,0
8315,1758.138,699.418,311.385,0
8316,1460.683,488.284,306.699,0
8317,1537.22,458.612,328.106,0
8318,2057.843,377.826,300.538,0
8319,1763.699,482.268,259.128,0
8320,1537.866,537.564,230.347,0
8321,987.981,595.791,244.077,0
8322,1046.402,5.924,287.055,0
8323,1139.069,0,287.053,0
8324,449.791,243.153,230.843,0
8325,445.162,0,182.35,0
8326,445.324,0,95.999,0
8327,390.577,0,68.953,0
8328,388.02,0,28.839,0
8329,388.013,0,17.974,0
8330,388.008,0,20.137,0
8331,388.008,0,20.165,0
8332,388.009,0,15.67,0
8333,435.816,0,124.985,0
8334,726.296,251.577,326.742,0
8335,985.538,1384.695,326.832,0
8336,1472.424,1202.889,351.216,0
8337,1780.211,865.679,368.897,0
8338,2051.758,599.376,348.971,0
